Created On,Name,Title,Order Count,Clicks,Order Volume,Commissions Earned,Affiliate Merchant,Short URL,Collection Name,Collection URL,URL
08/30/2025,Tiffany Wendel Stylist,Flight Shirt,-,1,-,-,Banana Republic,https://go.shopmy.us/p-24208765,NEW in September,https://shopmy.us/collections/2239312,https://bananarepublic.gap.com/browse/product.do?cid=3017934&nav=meganav%3AWomen%3ADISCOVER%3ANew+Arrivals&pcid=48422&pid=8260890120002&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvixlRVfeUY0&ap=6&tid=braff4441350&siteID=brafcid383276
08/30/2025,Tiffany Wendel Stylist,"TOTEME
Gathered woven midi dress",-,-,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208762,NEW in September,https://shopmy.us/collections/2239312,https://www.net-a-porter.com/en-us/shop/product/toteme/clothing/midi-dresses/gathered-woven-midi-dress/46376663162854825?cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&siteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&adj_t=663co1a&adj_campaign=US_2575853&linkshare_siteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&linkshare_affiliate_mid=24449
08/30/2025,Tiffany Wendel Stylist,LACE-UP LEATHER ANKLE BOOTS,-,-,-,-,Mango (US/MX),https://go.shopmy.us/p-24208761,NEW in September,https://shopmy.us/collections/2239312,https://shop.mango.com/us/en/p/women/shoes/leather/lace-up-leather-ankle-boots_17044429?utm_source=QFGLnEolOWg&utm_medium=affiliate&utm_campaign=rakutenau&ranMID=50343&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTYxuJcjyyz2AQ
08/30/2025,Tiffany Wendel Stylist,CAITLYN JACKET,-,2,-,-,Isabel Marant,https://go.shopmy.us/p-24208760,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/ve0537fbc3h03i10oe-caitlyn-jacket-ochre?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-.Pg4.InP0iLR5JpOlpY3WA&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-.Pg4.InP0iLR5JpOlpY3WA
08/30/2025,Tiffany Wendel Stylist,"LORETTA CAPONI
Giadette lace-trimmed silk-satin gown",-,1,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208756,NEW in September,https://shopmy.us/collections/2239312,https://www.net-a-porter.com/en-us/shop/product/loretta-caponi/clothing/gowns/giadette-lace-trimmed-silk-satin-gown/46376663162933485?adj_campaign=US_3556869&adj_t=663co1a&linkshare_affiliate_mid=24449&linkshare_siteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&ranEAID=0c5b5rpoqTU&ranMID=24449&ranSiteID=0c5b5rpoqTU-E1xP.Z1gxAtMBasVVDmt7w&siteID=0c5b5rpoqTU-E1xP.Z1gxAtMBasVVDmt7w&cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&siteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&adj_t=663co1a&adj_campaign=US_2575853
08/30/2025,Tiffany Wendel Stylist,PAISLEY-PRINT OVERSIZED DRESS,-,-,-,-,Mango (US/MX),https://go.shopmy.us/p-24208754,NEW in September,https://shopmy.us/collections/2239312,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/paisley-print-oversized-dress_17075829?utm_source=QFGLnEolOWg&utm_medium=affiliate&utm_campaign=rakutenau&ranMID=50343&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-QStWyrVbw2toxge6OL7CtA
08/30/2025,Tiffany Wendel Stylist,Cecilia Pump in Black Leather,-,-,-,-,KHAITE,https://go.shopmy.us/p-24208752,NEW in September,https://shopmy.us/collections/2239312,https://khaite.com/collections/new/products/cecilia-pump-50-in-black?clickId=5186921202&publisherId=73861&utm_source=pepperjam&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,"DRIES VAN NOTEN
Cropped pinstriped wool blazer",-,-,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208750,NEW in September,https://shopmy.us/collections/2239312,https://www.net-a-porter.com/en-us/shop/product/dries-van-noten/clothing/blazers/cropped-pinstriped-wool-blazer/46376663162929218?adj_campaign=US_3556869&adj_t=663co1a&linkshare_affiliate_mid=24449&linkshare_siteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&ranEAID=0c5b5rpoqTU&ranMID=24449&ranSiteID=0c5b5rpoqTU-f1g6JCKbeaHt4l9Hj_y3Hw&siteID=0c5b5rpoqTU-f1g6JCKbeaHt4l9Hj_y3Hw&cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&siteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&adj_t=663co1a&adj_campaign=US_2575853
08/30/2025,Tiffany Wendel Stylist,IZZIE SWEATER,-,1,-,-,Isabel Marant,https://go.shopmy.us/p-24208749,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/pu0707fac3l10i01bk-izzie-sweater-black?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-Uy.qApeirB4JBiVBU66Ayg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-Uy.qApeirB4JBiVBU66Ayg
08/30/2025,Tiffany Wendel Stylist,PETITES The Lil Mid Rise Zip Rambler - Night In Venice,-,1,-,-,MOTHER,https://go.shopmy.us/p-24208746,NEW in September,https://shopmy.us/collections/2239312,https://www.motherdenim.com/collections/petites/products/mid-rise-rider-zip-ankle-night-in-venice?ranMID=40776&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-vLa0isEsxrCB_FxTiRhBSQ&utm_source=rakuten&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,SIMA BLOUSE,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208743,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/ht0716fac3j08i10oe-sima-blouse-ochre?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-.Pg4.InP0iJMGMjglP1_Ow&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-.Pg4.InP0iJMGMjglP1_Ow
08/30/2025,Tiffany Wendel Stylist,PETITES The Lil Mid Rise Hiker Hover - Fight For Your Right,-,1,-,-,MOTHER,https://go.shopmy.us/p-24208744,NEW in September,https://shopmy.us/collections/2239312,https://www.motherdenim.com/collections/petites/products/lil-mid-rise-hiker-hover-fight-for-your-right?ranMID=40776&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTbntm80bSsrtA&utm_source=rakuten&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,MADEWELL | The Essential Bucket Tote in Leather,-,1,-,-,Shopbop,https://go.shopmy.us/p-24208737,NEW in September,https://shopmy.us/collections/2239312,https://www.shopbop.com/essential-bucket-tote-leather-madewell/vp/v=1/1512759767.htm?sizeCode=314&extid=affprg_linkshare_SB-QFGLnEolOWg&cvosrc=affiliate.linkshare.QFGLnEolOWg&affuid=..2.OTg3Njc0NTQz.MTE0NA.NDQzOTQ2ZDhkMmFlYTJiZWU1ODNmMGJkYjM1ODNiODA.Mg.529bb4f5-85d1-11f0-9919-0242ac110024&sharedid=42352&subid1=QFGLnEolOWg-vLa0isEsxrA.0z2wwNiZlA
08/30/2025,Tiffany Wendel Stylist,ELITA BOOTS,-,3,-,-,Isabel Marant,https://go.shopmy.us/p-24208739,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/bt0038fbc1a20s50bz-elita-boots-bronze?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-QStWyrVbw2tOyoDHHR5nfg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-QStWyrVbw2tOyoDHHR5nfg
08/30/2025,Tiffany Wendel Stylist,MADEWELL | The Greta Ballet Flats,-,-,-,-,Shopbop,https://go.shopmy.us/p-24208729,-,-,https://www.shopbop.com/greta-ballet-flat-madewell/vp/v=1/1551204253.htm?extid=affprg_linkshare_SB-QFGLnEolOWg&cvosrc=affiliate.linkshare.QFGLnEolOWg&affuid=..2.OTg3Njc0NTQz.MTE0NA.MGJjNTI3MjY0ZmJlMDk5M2NmMTc3MTIxYzExMzM3NGQ.Mg.529bb4f5-85d1-11f0-9919-0242ac110024&sharedid=42352&subid1=QFGLnEolOWg-Uy.qApeirB4ShrmtXrWgVQ
08/30/2025,Tiffany Wendel Stylist,Italian Leather Knee-High Boot,-,-,-,-,Banana Republic,https://go.shopmy.us/p-24208727,-,-,https://bananarepublic.gap.com/browse/product.do?clink=12413545&mlink=5050%2C12413545%2Cbrproduct2_rr_2&pid=840348002&rrec=true&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvixlRVfeUY0&ap=6&tid=braff4441350&siteID=brafcid383276
08/30/2025,Tiffany Wendel Stylist,Italian Leather Knee-High Boot,-,-,-,-,Banana Republic,https://go.shopmy.us/p-24208724,-,-,https://bananarepublic.gap.com/browse/product.do?clink=12413545&mlink=5050%2C12413545%2Cbrproduct2_rr_2&pid=825897002&rrec=true&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvixlRVfeUY0&ap=6&tid=braff4441350&siteID=brafcid383276
08/30/2025,Tiffany Wendel Stylist,Stretch-Satin Maxi Skirt,-,-,-,-,Banana Republic,https://go.shopmy.us/p-24208722,-,-,https://bananarepublic.gap.com/browse/product.do?cid=3017934&nav=meganav%3AWomen%3ADISCOVER%3ANew+Arrivals&pcid=48422&pid=817875032&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvixlRVfeUY0&ap=6&tid=braff4441350&siteID=brafcid383276
08/30/2025,Tiffany Wendel Stylist,Flight Shirt,-,-,-,-,Banana Republic,https://go.shopmy.us/p-24208719,-,-,https://bananarepublic.gap.com/browse/product.do?cid=3017934&nav=meganav%3AWomen%3ADISCOVER%3ANew+Arrivals&pcid=48422&pid=8260890120002&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvixlRVfeUY0&ap=6&tid=braff4441350&siteID=brafcid383276
08/30/2025,Tiffany Wendel Stylist,"TOTEME
Gathered woven midi dress",-,-,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208717,-,-,https://www.net-a-porter.com/en-us/shop/product/toteme/clothing/midi-dresses/gathered-woven-midi-dress/46376663162854825?cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&siteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&adj_t=663co1a&adj_campaign=US_2575853&linkshare_siteID=QFGLnEolOWg-CQ8M_cW5dTbaizML3xwS8A&linkshare_affiliate_mid=24449
08/30/2025,Tiffany Wendel Stylist,Signature silk dress | storm,-,-,-,-,Róhe,https://go.shopmy.us/p-24208713,-,-,https://roheframes.com/en-us/collections/dresses/products/signature-silk-dress-storm?utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-zX8PHw6W3XpCKXVYAPaGgw&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-zX8PHw6W3XpCKXVYAPaGgw
08/30/2025,Tiffany Wendel Stylist,LACE-UP LEATHER ANKLE BOOTS,-,-,-,-,Mango (US/MX),https://go.shopmy.us/p-24208712,-,-,https://shop.mango.com/us/en/p/women/shoes/leather/lace-up-leather-ankle-boots_17044429?utm_source=QFGLnEolOWg&utm_medium=affiliate&utm_campaign=rakutenau&ranMID=50343&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTYxuJcjyyz2AQ
08/30/2025,Tiffany Wendel Stylist,CAITLYN JACKET,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208708,-,-,https://us.isabelmarant.com/products/ve0537fbc3h03i10oe-caitlyn-jacket-ochre?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-.Pg4.InP0iLR5JpOlpY3WA&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-.Pg4.InP0iLR5JpOlpY3WA
08/30/2025,Tiffany Wendel Stylist,PAISLEY-PRINT OVERSIZED DRESS,-,-,-,-,Mango (US/MX),https://go.shopmy.us/p-24208706,-,-,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/paisley-print-oversized-dress_17075829?utm_source=QFGLnEolOWg&utm_medium=affiliate&utm_campaign=rakutenau&ranMID=50343&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-QStWyrVbw2toxge6OL7CtA
08/30/2025,Tiffany Wendel Stylist,"LORETTA CAPONI
Giadette lace-trimmed silk-satin gown",-,-,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208680,-,-,https://www.net-a-porter.com/en-us/shop/product/loretta-caponi/clothing/gowns/giadette-lace-trimmed-silk-satin-gown/46376663162933485?adj_campaign=US_3556869&adj_t=663co1a&linkshare_affiliate_mid=24449&linkshare_siteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&ranEAID=0c5b5rpoqTU&ranMID=24449&ranSiteID=0c5b5rpoqTU-E1xP.Z1gxAtMBasVVDmt7w&siteID=0c5b5rpoqTU-E1xP.Z1gxAtMBasVVDmt7w&cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&siteID=QFGLnEolOWg-22iqiHE6vNdyXaAyxH0LAw&adj_t=663co1a&adj_campaign=US_2575853
08/30/2025,Tiffany Wendel Stylist,Cecilia Pump in Black Leather,-,-,-,-,KHAITE,https://go.shopmy.us/p-24208662,-,-,https://khaite.com/collections/new/products/cecilia-pump-50-in-black?clickId=5186921202&publisherId=73861&utm_source=pepperjam&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,"DRIES VAN NOTEN
Cropped pinstriped wool blazer",-,-,-,-,NET-A-PORTER,https://go.shopmy.us/p-24208656,-,-,https://www.net-a-porter.com/en-us/shop/product/dries-van-noten/clothing/blazers/cropped-pinstriped-wool-blazer/46376663162929218?adj_campaign=US_3556869&adj_t=663co1a&linkshare_affiliate_mid=24449&linkshare_siteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&ranEAID=0c5b5rpoqTU&ranMID=24449&ranSiteID=0c5b5rpoqTU-f1g6JCKbeaHt4l9Hj_y3Hw&siteID=0c5b5rpoqTU-f1g6JCKbeaHt4l9Hj_y3Hw&cm_mmc=LinkshareUS-_-QFGLnEolOWg-_-Custom-_-LinkBuilder&utm_source=rakuten&utm_medium=affiliation&utm_campaign=US_2575853&utm_content=US_LTK&utm_term=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&ranMID=24449&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&siteID=QFGLnEolOWg-22iqiHE6vNfL5q10Qqkmnw&adj_t=663co1a&adj_campaign=US_2575853
08/30/2025,Tiffany Wendel Stylist,PETITES The Lil Mid Rise Zip Rambler - Night In Venice,-,-,-,-,MOTHER,https://go.shopmy.us/p-24208651,-,-,https://www.motherdenim.com/collections/petites/products/mid-rise-rider-zip-ankle-night-in-venice?ranMID=40776&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-vLa0isEsxrCB_FxTiRhBSQ&utm_source=rakuten&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,IZZIE SWEATER,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208634,-,-,https://us.isabelmarant.com/products/pu0707fac3l10i01bk-izzie-sweater-black?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-Uy.qApeirB4JBiVBU66Ayg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-Uy.qApeirB4JBiVBU66Ayg
08/30/2025,Tiffany Wendel Stylist,PETITES The Lil Mid Rise Hiker Hover - Fight For Your Right,-,-,-,-,MOTHER,https://go.shopmy.us/p-24208632,-,-,https://www.motherdenim.com/collections/petites/products/lil-mid-rise-hiker-hover-fight-for-your-right?ranMID=40776&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-CQ8M_cW5dTbntm80bSsrtA&utm_source=rakuten&utm_medium=affiliate
08/30/2025,Tiffany Wendel Stylist,SIMA BLOUSE,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208631,-,-,https://us.isabelmarant.com/products/ht0716fac3j08i10oe-sima-blouse-ochre?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-.Pg4.InP0iJMGMjglP1_Ow&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-.Pg4.InP0iJMGMjglP1_Ow
08/30/2025,Tiffany Wendel Stylist,ELITA BOOTS,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208620,-,-,https://us.isabelmarant.com/products/bt0038fbc1a20s50bz-elita-boots-bronze?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-QStWyrVbw2tOyoDHHR5nfg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-QStWyrVbw2tOyoDHHR5nfg
08/30/2025,Tiffany Wendel Stylist,MADEWELL | The Essential Bucket Tote in Leather,-,-,-,-,Shopbop,https://go.shopmy.us/p-24208613,-,-,https://www.shopbop.com/essential-bucket-tote-leather-madewell/vp/v=1/1512759767.htm?sizeCode=314&extid=affprg_linkshare_SB-QFGLnEolOWg&cvosrc=affiliate.linkshare.QFGLnEolOWg&affuid=..2.OTg3Njc0NTQz.MTE0NA.NDQzOTQ2ZDhkMmFlYTJiZWU1ODNmMGJkYjM1ODNiODA.Mg.529bb4f5-85d1-11f0-9919-0242ac110024&sharedid=42352&subid1=QFGLnEolOWg-vLa0isEsxrA.0z2wwNiZlA
08/30/2025,Tiffany Wendel Stylist,PUMA | Speedcat Sneakers - For All Time Red Puma White,-,-,-,-,Free People,https://go.shopmy.us/p-24208598,NEW in September,https://shopmy.us/collections/2239312,https://www.freepeople.com/shop/puma-speedcat-sneakers/?color=060&size=US+6.5&type=STANDARD
08/30/2025,Tiffany Wendel Stylist,SAMANTHA DRESS,-,1,-,-,Isabel Marant,https://go.shopmy.us/p-24208565,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/ro0861fac3j08i10oe-samantha-dress-ochre?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-QStWyrVbw2vihQiylDMBvQ&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-QStWyrVbw2vihQiylDMBvQ
08/30/2025,Tiffany Wendel Stylist,VELIANA BELT,-,1,-,-,Isabel Marant,https://go.shopmy.us/p-24208451,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/ce260bfab4a02a67ki-veliana-belt-khaki?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-MgPH9udP.71OprWK2Kz2Sg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-MgPH9udP.71OprWK2Kz2Sg
08/30/2025,Tiffany Wendel Stylist,DOEN | LAVON PANT,-,-,-,-,DÔEN,https://go.shopmy.us/p-24208450,NEW in September,https://shopmy.us/collections/2239312,https://www.shopdoen.com/products/lavon-pant-cafe-brun?utm_source=partnerize&utm_medium=affiliate&utm_campaign=73861&utm_content=8-12769&clickId=5186913197
08/30/2025,Tiffany Wendel Stylist,DOEN | ELVINA DRESS,-,2,-,-,DÔEN,https://go.shopmy.us/p-24208447,NEW in September,https://shopmy.us/collections/2239312,https://www.shopdoen.com/products/elvina-dress-cafe-brun?utm_source=partnerize&utm_medium=affiliate&utm_campaign=73861&utm_content=8-12769&clickId=5186913198
08/30/2025,Tiffany Wendel Stylist,NORDSTROM | Motobella Moto Boot (Women),-,-,-,-,Nordstrom,https://go.shopmy.us/p-24208446,NEW in September,https://shopmy.us/collections/2239312,https://www.nordstrom.com/s/motobella-moto-boot-women/8313352?breadcrumb=Home%2FAll+Results&color=001&origin=keywordsearch-personalizedsort&utm_channel=low_nd_affiliates_influencer&utm_content=&utm_term=116548&utm_source=impact&utm_medium=affiliate_influencer&utm_campaign=LTK&irclickid=T2fQZIy1JxycUfTV3jwtnQ8fUkpzvgwRRVfeUY0&irgwc=1
08/30/2025,Tiffany Wendel Stylist,VINCE | Fair Isle-Style Cashmere Polo Sweater,-,-,-,-,Saks Fifth Avenue,https://go.shopmy.us/p-24208445,NEW in September,https://shopmy.us/collections/2239312,https://www.saksfifthavenue.com/product/vince-fair-isle-style-cashmere-polo-sweater-0400022883906.html?CSE_CID=G_Saks_PLA_US_Women%27s+Apparel_Contemporary_High+LTV%3AAll+Women%27s+Apparel+Contemporary&country=US&currency=USD&dwvar_0400022883906_color=CACAO+MALACHITE+COMBO&dwvar_0400022883906_size=Small&ranMID=13816&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-heZLW0s820bMhd65NgoB0A&site_refer=AFF001&mid=13816&siteID=QFGLnEolOWg-heZLW0s820bMhd65NgoB0A&LSoid=1810999&LSlinkid=10&LScreativeid=1
08/30/2025,Tiffany Wendel Stylist,Distressed Leather Flight Jacket,-,1,-,-,Banana Republic,https://go.shopmy.us/p-24208443,NEW in September,https://shopmy.us/collections/2239312,https://bananarepublic.gap.com/browse/product.do?ap=6&cid=3017934&nav=meganav%3AWomen%3ADISCOVER%3ANew+Arrivals&pcid=48422&pid=808705002&siteID=brafcid383276&tid=braff4441350&vid=1&irgwc=1&clickid=WKSW1GxNkxycR7mUiKVhpzfwUkpzvgwRRVfeUY0
08/30/2025,Tiffany Wendel Stylist,The Bubble -- Dorado,-,-,-,-,FRAME,https://go.shopmy.us/p-24208441,NEW in September,https://shopmy.us/collections/2239312,https://frame-store.com/products/the-bubble-dorado-1?ranEAID=0c5b5rpoqTU&ranMID=41730&ranSiteID=0c5b5rpoqTU-0eiIyioxNHrpDtd5FQUlyA&utm_source=linkshare&utm_medium=affiliate&utm_campaign=LTK&ranMID=41730&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-.r4VES2N4pg_48zCePW05Q&utm_medium=affiliate&utm_campaign=LTK&utm_source=linkshare&utm_content=1
08/30/2025,Tiffany Wendel Stylist,GWENDY SKIRT,-,1,-,-,Isabel Marant,https://go.shopmy.us/p-24208438,NEW in September,https://shopmy.us/collections/2239312,https://us.isabelmarant.com/products/ju0395fac3k01i80gt-gwendy-skirt-garnet?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-FnYDiFLr3xyY8Vq4LhK1OA&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-FnYDiFLr3xyY8Vq4LhK1OA
08/30/2025,Tiffany Wendel Stylist,Amory Dress,-,1,-,-,SIMKHAI,https://go.shopmy.us/p-24208437,NEW in September,https://shopmy.us/collections/2239312,https://simkhai.com/products/amory-cape-dress-midnight-blue?_pos=202&_sid=2f747f7ac&_ss=r&utm_source=RAN&utm_medium=affiliate&utm_content=2575853&utm_campaign=LTK&ranMID=52931&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-MgPH9udP.73B7MvuLLp6tw
08/30/2025,Tiffany Wendel Stylist,DOEN | FREYA CASHMERE CARDIGAN,-,3,-,-,DÔEN,https://go.shopmy.us/p-24208436,NEW in September,https://shopmy.us/collections/2239312,https://www.shopdoen.com/products/freya-cardigan-malbec?utm_source=partnerize&utm_medium=affiliate&utm_campaign=73861&utm_content=8-12769&clickId=5186913199
08/30/2025,Tiffany Wendel Stylist,SEMI-TRANSPARENT BLOUSE WITH FOULARD,-,2,-,-,Mango (US/MX),https://go.shopmy.us/p-24208435,NEW in September,https://shopmy.us/collections/2239312,https://shop.mango.com/us/en/p/women/shirts/semi-transparent-blouse-with-foulard_17035817?utm_source=QFGLnEolOWg&utm_medium=affiliate&utm_campaign=rakutenau&ranMID=50343&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-FnYDiFLr3xyMw61_V4xHRg
08/30/2025,Tiffany Wendel Stylist,RONNY KOBO | Dickens Pant,-,3,-,-,Revolve,https://go.shopmy.us/p-24208434,NEW in September,https://shopmy.us/collections/2239312,https://www.revolve.com/ronny-kobo-dickens-pant-in-black/dp/RONR-WP99/?cjdata=MXxOfDB8WXww&AID=12527506&PID=8984105&utm_medium=affiliate&utm_source=cj&source=cj&utm_campaign=glob_p_2975314&cjevent=edfd9b2f85f711f0838d00fd0a1cb827
08/30/2025,Tiffany Wendel Stylist,DOEN | LAVON PANT,-,-,-,-,DÔEN,https://go.shopmy.us/p-24208379,-,-,https://www.shopdoen.com/products/lavon-pant-cafe-brun?utm_source=partnerize&utm_medium=affiliate&utm_campaign=73861&utm_content=8-12769&clickId=5186913197
08/30/2025,Tiffany Wendel Stylist,VELIANA BELT,-,-,-,-,Isabel Marant,https://go.shopmy.us/p-24208375,-,-,https://us.isabelmarant.com/products/ce260bfab4a02a67ki-veliana-belt-khaki?utm_source=rakuten&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-MgPH9udP.71OprWK2Kz2Sg&ranMID=49987&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-MgPH9udP.71OprWK2Kz2Sg
08/30/2025,Tiffany Wendel Stylist,DOEN | ELVINA DRESS,-,-,-,-,DÔEN,https://go.shopmy.us/p-24208371,-,-,https://www.shopdoen.com/products/elvina-dress-cafe-brun?utm_source=partnerize&utm_medium=affiliate&utm_campaign=73861&utm_content=8-12769&clickId=5186913198
